protein,degree,clustering_coefficient,drug_target
SPAG9,8,0.4642857142857143,0
VRK2,2,0.0,0
MAP3K10,7,0.14285714285714285,1
INSM1,2,1.0,0
MAP4K1,12,0.3939393939393939,1
MAP3K13,3,1.0,1
KLF4,7,0.7142857142857143,0
PERM1,1,0.0,0
CA6,6,0.13333333333333333,1
BPIFA2,1,0.0,0
CHST8,4,0.6666666666666666,0
CHST9,4,0.6666666666666666,0
SLC2A5,5,0.1,0
SERPINB3,6,0.26666666666666666,1
SERPINB4,3,0.6666666666666666,0
RNASE7,4,1.0,0
DEFB1,10,0.4666666666666667,0
KRT16,8,0.39285714285714285,1
S100A7A,1,0.0,0
KLRC2,19,0.8011695906432749,0
RPL36AL,76,0.888421052631579,0
PA2G4,106,0.6346810422282121,0
CYTH4,2,1.0,0
GBF1,8,0.5,0
ARFGAP3,6,0.8,0
ARFGAP2,6,0.8,0
AP4E1,10,0.5555555555555556,0
AP4B1,7,0.8095238095238095,0
ARFGAP1,5,0.8,0
OSBP,8,0.2857142857142857,0
PI4KB,52,0.2647058823529412,1
TRIP11,2,0.0,0
NCKAP1L,15,0.6571428571428571,0
WASF3,9,1.0,0
ARFIP1,3,1.0,0
CYTH3,3,1.0,0
AGAP1,2,1.0,0
IQSEC1,3,1.0,0
PLEKHA8,3,0.6666666666666666,0
ARHGAP21,1,0.0,0
IQSEC2,1,0.0,0
ABCC5,1,0.0,1
HAUS4,8,1.0,0
TUBG1,42,0.22531939605110338,1
HAUS2,10,0.6666666666666666,0
HAUS8,10,0.8444444444444444,0
HAUS7,9,0.8333333333333334,0
HAUS6,16,0.5,0
HAUS5,10,0.8444444444444444,0
HAUS1,10,0.8444444444444444,0
HAUS3,10,0.8444444444444444,0
NEDD1,22,0.4199134199134199,0
TUBGCP6,20,0.6105263157894737,0
MZT2A,19,0.6257309941520468,0
TUBG2,11,1.0,0
MZT2B,17,0.7132352941176471,0
TUBGCP2,17,0.625,0
TUBGCP3,19,0.5614035087719298,0
TUBGCP4,20,0.6052631578947368,0
MZT1,19,0.6374269005847953,0
TUBGCP5,19,0.6432748538011696,0
ERC2,5,0.9,0
SSNA1,3,0.6666666666666666,0
CEP162,1,0.0,0
CNTLN,10,0.6444444444444445,0
SASS6,15,0.5142857142857142,0
NINL,4,0.6666666666666666,0
CEP135,17,0.5661764705882353,0
PCNT,21,0.40476190476190477,0
ATP5IF1,25,0.8133333333333334,0
ATPAF2,6,0.8666666666666667,0
ATPAF1,4,1.0,0
ENSP00000490530,5,0.7,0
GTSE1,13,0.9102564102564102,0
CENPU,14,0.9230769230769231,0
SGO2,12,0.9242424242424242,0
FBXO43,7,0.38095238095238093,0
NUDC,23,0.3557312252964427,0
SLC26A5,1,0.0,0
SLC10A7,1,0.0,0
TPSD1,2,1.0,0
TPSB2,3,0.6666666666666666,0
COQ9,12,0.7575757575757576,0
SLCO4C1,2,1.0,1
PANX1,16,0.14166666666666666,1
P2RX2,16,0.5333333333333333,1
P2RY2,19,0.27485380116959063,1
MRS2,1,0.0,0
PANX2,1,0.0,0
BAZ1B,7,0.8571428571428571,0
RSF1,6,1.0,0
SMARCA1,7,0.8571428571428571,0
BAZ1A,7,0.8095238095238095,0
BAZ2A,9,0.5555555555555556,0
SPDYC,1,0.0,0
H2AC6,51,0.7498039215686274,0
PARP16,4,0.5,0
PARP10,5,0.4,0
LOC102724334,5,0.4,0
HRC,4,0.6666666666666666,0
ATP2A3,8,0.5357142857142857,0
MBNL1,27,0.5299145299145299,0
DMPK,4,0.6666666666666666,0
SRL,4,0.8333333333333334,0
LUZP1,1,0.0,0
PAWR,1,0.0,0
M6PR,7,0.47619047619047616,1
GGA2,5,0.9,0
CPD,2,1.0,0
HIP1R,13,0.5641025641025641,0
VPS26A,8,0.6428571428571429,0
WASHC2C,4,1.0,0
WASHC1,4,1.0,0
SNX6,5,1.0,0
SNX5,5,1.0,0
CREG1,1,0.0,0
SLC22A2,2,0.0,0
GLI1,22,0.47619047619047616,0
GLI2,27,0.36752136752136755,0
SUFU,26,0.37538461538461537,0
PRKAR1B,8,0.9642857142857143,0
PRKAR2A,16,0.5583333333333333,0
AKAP14,7,0.9523809523809523,0
AKAP4,7,0.9523809523809523,0
ZMYND8,3,1.0,0
HIRIP3,1,0.0,0
AP1G2,5,0.3,0
FBRSL1,5,1.0,0
KMT5B,7,0.5238095238095238,0
PLEKHO1,2,1.0,0
CA8,4,0.0,1
CA13,1,0.0,1
CCAR2,5,0.4,0
GRAMD2B,1,0.0,0
OSGEP,1,0.0,0
OSGEPL1,1,0.0,0
DERL3,6,0.9333333333333333,0
TMBIM6,5,0.8,0
DNAJC7,12,0.803030303030303,0
BAG5,15,0.5142857142857142,0
HSPBP1,18,0.8169934640522876,0
DNAJB12,5,0.8,0
BCAS2,6,1.0,0
CTNNBL1,6,1.0,0
DNAJC6,4,1.0,0
DNAJC2,6,0.9333333333333333,0
DNAJA2,19,0.7368421052631579,0
HSPA4L,22,0.6753246753246753,0
DUSP2,5,0.5,0
DUSP5,7,0.42857142857142855,0
DUSP8,4,0.8333333333333334,0
ITCH,15,0.37142857142857144,0
SH3RF1,2,0.0,0
ANAPC16,42,0.8118466898954704,0
CDC26,45,0.7616161616161616,0
CDC27,49,0.6930272108843537,0
ANAPC15,43,0.7851605758582503,0
CROCC,2,1.0,0
ABCA8,1,0.0,0
PPP1R13B,6,0.6,0
SSU72,8,0.75,0
CPSF1,7,1.0,0
PPP1R18,3,1.0,0
MED23,4,1.0,0
TUBD1,4,0.5,1
TUBE1,8,0.2857142857142857,1
CAMK2N2,2,1.0,0
UBE2T,34,0.5026737967914439,0
FANCE,33,0.6401515151515151,0
USP1,18,0.6928104575163399,0
FANCB,24,0.8731884057971014,0
FANCF,26,0.8307692307692308,0
FAAP24,28,0.7222222222222222,0
FANCL,29,0.7512315270935961,0
FANCI,48,0.5,0
RAD18,44,0.37209302325581395,0
WDR48,13,0.7435897435897436,0
CA10,1,0.0,1
NIN,5,0.7,0
TEDC2,2,1.0,0
TEDC1,2,1.0,0
CEP170,4,1.0,0
ODF2,4,1.0,0
CNTRL,4,1.0,0
STK17B,1,0.0,1
APBB1IP,7,0.7619047619047619,0
FMN1,3,1.0,0
DSTN,6,1.0,0
FMN2,2,1.0,0
DNM1,1,0.0,0
RAPH1,5,0.9,0
EVL,8,0.75,0
FMNL2,3,1.0,0
DIAPH2,7,0.9047619047619048,0
TMSB4X,7,1.0,0
XPO6,4,1.0,0
NEFM,7,0.7142857142857143,0
GAN,38,0.7567567567567568,0
INA,6,0.8,0
RAB8B,2,0.0,0
UBAC1,1,0.0,0
SYNC,5,0.3,0
GATA5,2,1.0,0
LAT2,1,0.0,0
COX8C,12,1.0,0
DAOA,2,1.0,0
OSMR,26,0.5876923076923077,0
IL31RA,5,0.6,1
RSRP1,2,1.0,0
SRSF8,17,0.6029411764705882,0
SRSF12,4,0.8333333333333334,0
SRSF10,33,0.7007575757575758,0
SRRM2,83,0.545401116661769,0
RBBP6,2,1.0,0
RELN,7,0.6190476190476191,0
DAB1,4,0.8333333333333334,0
TFF2,6,0.06666666666666667,1
GKN2,2,0.0,0
CDC123,1,0.0,0
TRIR,24,0.9927536231884058,0
COA6,36,0.707936507936508,0
COX6B2,41,0.9426829268292682,0
LSM1,15,0.8761904761904762,0
SART3,17,1.0,0
PATL1,8,1.0,0
CDK16,3,0.3333333333333333,1
TDRD7,4,0.3333333333333333,0
CCNYL1,2,1.0,0
TIMD4,5,0.3,0
MEGF10,1,0.0,0
PELI3,7,0.9047619047619048,0
PELI2,4,1.0,0
PELI1,12,0.6666666666666666,0
RCL1,1,0.0,0
FAM98A,4,1.0,0
C2orf49,6,0.8666666666666667,0
ZBTB8OS,5,1.0,0
RTRAF,6,0.8666666666666667,0
DDX1,7,0.6666666666666666,0
FAM98B,5,1.0,0
RGL1,2,1.0,0
USP49,1,0.0,0
CD180,4,0.8333333333333334,0
CNPY4,2,1.0,0
GHITM,2,1.0,0
TRIL,4,1.0,0
OR13H1,1,0.0,0
GHDC,2,1.0,0
OXR1,2,1.0,0
HCRTR2,7,0.5714285714285714,1
HCRTR1,7,0.38095238095238093,1
PMP2,6,0.2,1
GDAP1,2,1.0,0
RNMT,5,0.3,0
PRX,5,0.4,0
DAPP1,2,1.0,0
MYH4,27,0.7863247863247863,0
MYH13,21,0.9476190476190476,0
MYH14,25,0.8,0
MYH10,34,0.64349376114082,0
GLCCI1,1,0.0,0
FAM53C,3,0.6666666666666666,0
TROAP,1,0.0,0
MED13L,1,0.0,0
RNF169,3,0.6666666666666666,0
SLC13A5,1,0.0,0
NRG3,13,0.6153846153846154,0
SYNJ1,40,0.41025641025641024,0
LZTS2,1,0.0,0
C10orf71,2,0.0,0
CADPS2,3,1.0,1
FAM117B,2,1.0,0
LIN52,1,0.0,0
RAD54L2,2,1.0,0
EPHA10,10,0.6666666666666666,0
STK26,24,0.5144927536231884,1
STRIP2,17,0.9485294117647058,0
FGFR1OP2,14,0.989010989010989,0
HSPE1-MOB4,2,1.0,0
LRSAM1,3,1.0,0
C4orf19,4,1.0,0
FHOD1,1,0.0,0
ARHGEF18-2,2,1.0,0
C12orf57,2,1.0,0
KLRC4,14,0.9560439560439561,0
ERAP1,5,0.5,0
ADGB,2,1.0,0
GPNMB,5,0.5,0
HEPN1,1,0.0,0
S100G,9,0.6944444444444444,0
CORO1A,5,0.6,0
SH3PXD2A,13,0.5384615384615384,0
CAP2,6,0.9333333333333333,0
CORO7-PAM16,4,0.5,0
WDR1,9,0.6944444444444444,0
SRSF9,51,0.5176470588235295,0
U2AF1,72,0.44992175273865415,0
RNPS1,33,0.5833333333333334,0
SRSF4,49,0.45153061224489793,1
SRSF5,52,0.4638009049773756,0
SRSF6,60,0.44463276836158194,0
SRPK1,24,0.6123188405797102,0
LUC7L2,15,0.47619047619047616,0
ZRSR2,7,0.9047619047619048,0
SNRNP27,3,1.0,0
LUC7L,12,0.696969696969697,0
LUC7L3,50,0.4881632653061225,0
ACIN1,7,0.6666666666666666,0
DDX46,45,0.6797979797979798,0
RBM23,2,1.0,0
ARGLU1,2,1.0,0
KRTAP5-4,1,0.0,0
KRTAP5-2,1,0.0,1
ORAI1,20,0.5473684210526316,0
ZFHX3,1,0.0,0
PARP15,3,0.6666666666666666,0
PARP6,3,0.6666666666666666,0
MRPL11,80,0.6531645569620254,0
MRPL44,60,0.7457627118644068,0
YBEY,7,1.0,0
DDB2,35,0.7361344537815127,0
RPS6KA6,15,0.3333333333333333,1
LRRC7,5,1.0,0
BCL9L,10,0.8,0
PYGO1,5,1.0,0
PYGO2,14,0.5274725274725275,0
SOX17,15,0.38095238095238093,0
GATA6,6,0.8,0
ONECUT1,12,0.5,0
HNF1B,8,0.6785714285714286,0
TMOD2,2,1.0,0
EFL1,50,0.7853061224489796,1
MRRF,35,0.9932773109243698,0
SBDS,13,0.9743589743589743,0
SLK,3,1.0,1
C16orf74,1,0.0,0
MPP6,4,0.5,0
MPP2,4,0.8333333333333334,0
PPM1F,3,0.6666666666666666,0
BFSP2,2,0.0,0
REV1,19,0.4678362573099415,0
ENSP00000480527,2,1.0,0
SPRTN,10,0.6888888888888889,0
KCNB1,15,0.2571428571428571,1
KCNS3,6,0.6,1
GJC3,1,0.0,0
MAN2B1,1,0.0,0
CELA2B,5,0.8,0
CTRC,7,0.7619047619047619,0
VSNL1,3,0.0,0
TPP1,16,0.325,1
CLN8,9,0.9166666666666666,0
CLN6,10,0.8,0
MFSD8,8,0.9642857142857143,0
CLN5,10,0.8,0
CLN3,10,0.8,0
KCTD7,7,1.0,0
FLI1,2,1.0,0
SRMS,1,0.0,1
STAP2,3,1.0,0
KHDRBS3,3,0.6666666666666666,0
ARAP1,1,0.0,0
S1PR4,10,0.26666666666666666,1
MFSD2B,2,1.0,0
SPNS2,4,0.6666666666666666,0
SPHKAP,1,0.0,0
ST8SIA5,1,0.0,0
NCAN,15,0.18095238095238095,1
TM6SF2,2,1.0,0
CSPG5,2,1.0,0
BCAN,10,0.5777777777777777,0
PIBF1,1,0.0,0
EMP3,1,0.0,0
SRPRB,40,1.0,0
SRPRA,42,0.9953542392566783,0
SRP14,50,0.9771428571428571,1
SRP72,40,1.0,0
SRP19,50,0.9771428571428571,0
RPS10,89,0.7824310520939735,0
MKKS,13,0.9102564102564102,0
BBS10,13,0.9102564102564102,0
CCT8L2,12,0.9393939393939394,0
BBS12,8,1.0,0
FBXW4,9,1.0,0
PDCL,8,1.0,0
PFDN1,13,1.0,0
VBP1,14,0.9010989010989011,0
PFDN4,14,0.9010989010989011,0
PFDN5,15,0.8571428571428571,0
PDCL3,11,0.9272727272727272,0
MRPL1,48,0.9831560283687943,0
MRPS22,32,1.0,0
MRPS2,48,0.9831560283687943,0
NLRX1,1,0.0,0
PTPN23,9,0.75,0
PTPN9,1,0.0,0
PTPRT,1,0.0,0
PTPN14,6,0.4,0
PTPRH,1,0.0,0
PTP4A1,4,0.3333333333333333,0
PTPN3,2,0.0,0
PTPN21,2,1.0,0
PTP4A2,3,0.6666666666666666,0
MLEC,2,1.0,0
MAN1B1,6,0.6666666666666666,0
ALG8,12,0.3484848484848485,0
SND1,1,0.0,0
KRT12,1,0.0,1
CHMP4B,28,0.8703703703703703,0
MVB12B,23,0.9644268774703557,0
IST1,17,0.8823529411764706,0
CHMP1A,27,0.8490028490028491,0
MVB12A,25,0.9533333333333334,0
UBAP1,25,0.8766666666666667,0
VPS37D,24,0.9565217391304348,0
VPS37A,26,0.9353846153846154,0
VPS37C,26,0.9353846153846154,0
VPS37B,26,0.9353846153846154,0
VPS28,29,0.8423645320197044,0
CHMP4A,32,0.6895161290322581,0
VPS4A,21,0.9619047619047619,0
HGS,50,0.35836734693877553,1
VPS36,32,0.7258064516129032,0
SNF8,27,0.9145299145299145,0
CHMP7,27,0.9173789173789174,0
CHMP4C,31,0.6559139784946236,0
VPS25,27,0.9173789173789174,0
CHMP1B,28,0.8677248677248677,0
CHMP6,28,0.8888888888888888,0
CHMP2A,29,0.8300492610837439,0
EPS15L1,11,0.7272727272727273,0
UEVLD,15,0.9809523809523809,0
EPN2,27,0.4586894586894587,0
UBE4B,1,0.0,0
HPSE,3,0.3333333333333333,0
WDR90,6,0.06666666666666667,0
CHRNG,6,1.0,0
OPALIN,2,0.0,0
TRIP13,39,0.9379217273954116,0
ARIH1,14,1.0,0
CDK3,19,0.7426900584795322,0
GMNN,8,0.9642857142857143,0
CCNO,6,1.0,0
CADPS,5,0.1,1
CALN1,1,0.0,0
CTU2,1,0.0,0
CRIPT,1,0.0,0
PPM1L,3,0.3333333333333333,0
PPM1K,1,0.0,0
HCN2,4,0.5,1
CDC42EP5,1,0.0,0
HCN3,3,1.0,0
HCN1,3,1.0,0
KCNH1,10,0.28888888888888886,1
KCNG4,6,0.26666666666666666,1
KCNB2,8,0.35714285714285715,1
AMIGO1,1,0.0,0
KCNS1,5,0.5,1
PDIA2,3,1.0,0
TXNDC5,3,1.0,0
ASB18,1,0.0,0
CTDSP1,9,0.3055555555555556,1
CTDSP2,5,0.5,0
NIF3L1,1,0.0,0
UBLCP1,2,1.0,0
CTDSPL,6,0.4,0
NAA25,2,0.0,0
CLEC16A,1,0.0,0
TAGAP,1,0.0,0
TFAP2C,3,1.0,0
KDM5B,13,0.44871794871794873,0
ZNF346,7,0.23809523809523808,0
ZBTB17,5,0.6,0
IGF2BP1,32,0.5,0
MYCBP,1,0.0,0
CDCA7L,1,0.0,0
STK19,3,1.0,0
STH,4,0.5,0
FOXF1,4,0.3333333333333333,0
FOXL1,1,0.0,0
GPR161,9,0.4722222222222222,0
KIF3A,16,0.45,0
KIF27,6,1.0,0
HHIP,9,0.9166666666666666,0
STK36,7,0.9523809523809523,1
TTC21B,8,0.7142857142857143,0
RAB23,6,0.9333333333333333,0
GAS8,1,0.0,0
CSNK1A1L,6,0.6,0
CSNK1G2,7,0.7142857142857143,0
CSNK1G3,7,0.7142857142857143,0
MEGF8,2,1.0,0
MOSMO,1,0.0,0
EVC2,4,0.8333333333333334,0
EVC,3,1.0,0
TAOK1,13,0.20512820512820512,1
IQCJ-SCHIP1,2,1.0,0
SCHIP1,2,1.0,0
TAOK2,8,0.2857142857142857,1
TAOK3,4,1.0,1
RNF19B,1,0.0,0
TACC2,1,0.0,0
FAM83D,12,0.8333333333333334,0
OIP5,29,0.9482758620689655,0
RAD51AP1,32,0.8346774193548387,0
SPTBN1,23,0.31620553359683795,1
SPTA1,11,0.9090909090909091,0
SPTBN5,11,0.9090909090909091,0
SPTB,11,0.9090909090909091,0
EPB41L2,9,0.6944444444444444,0
EPB41L3,5,0.8,0
PJVK,10,0.6444444444444445,0
TRIOBP,10,0.6444444444444445,0
MRVI1,5,0.6,0
OGN,9,0.6111111111111112,0
ITSN2,2,1.0,0
RBM25,57,0.5382205513784462,0
DDX39B,92,0.36407071189679885,1
MAGOHB,34,0.6024955436720143,0
DHX16,60,0.7338983050847457,0
SRRT,57,0.3208020050125313,0
MTREX,29,0.49507389162561577,0
FYTTD1,17,0.8823529411764706,0
NCBP3,16,0.7833333333333333,0
THOC3,16,0.875,0
THOC6,16,0.9083333333333333,0
DDX39A,18,0.8235294117647058,0
THOC7,16,0.8833333333333333,0
THOC1,20,0.7842105263157895,0
POLDIP3,20,0.7684210526315789,0
CHTOP,21,0.6714285714285714,0
SARNP,19,0.7719298245614035,0
SRSF7,65,0.5298076923076923,0
ZNF208,1,0.0,0
GLT6D1,1,0.0,1
TMPRSS6,8,0.75,0
SLC39A14,8,0.39285714285714285,0
CYBRD1,12,0.5757575757575758,0
STEAP3,6,0.3333333333333333,0
MARCHF8,1,0.0,0
MFSD4B,1,0.0,0
PDZK1IP1,2,0.0,0
KIAA1328,4,1.0,0
ADAMTSL3,4,1.0,0
MIPOL1,4,1.0,0
ASTN2,4,1.0,0
CELF1,17,0.6323529411764706,0
HLA-DQB2,12,0.8333333333333334,0
BTNL2,4,1.0,0
F6UB75_HUMAN,4,0.6666666666666666,0
ZCWPW1,2,1.0,0
CLCA4,4,1.0,0
LRRC8A,2,0.0,0
CALD1,21,0.4095238095238095,0
SLC52A2,1,0.0,1
SLC7A7,2,1.0,1
CILP,2,1.0,0
RFX5,2,1.0,0
TPBG,2,1.0,0
NFX1,2,0.0,0
SH2D5,1,0.0,0
DCAF5,29,0.8645320197044335,0
SIK1,5,0.3,1
SIK1B,2,1.0,0
KLHL2,33,1.0,0
KLHL25,33,1.0,0
KLHL8,33,1.0,0
LZTR1,33,1.0,0
KBTBD6,33,1.0,0
KLHL21,33,1.0,0
KBTBD7,33,1.0,0
KLHL13,35,0.8991596638655462,0
KCTD17,33,1.0,0
SPOPL,33,1.0,0
KLHL7,33,1.0,0
TNFAIP1,33,1.0,0
KBTBD8,35,0.8890756302521008,0
KLHL42,33,1.0,0
KLHL9,35,0.8991596638655462,0
KLHL22,33,1.0,0
FBXL17,4,0.8333333333333334,0
RHOBTB2,6,0.7333333333333333,0
NFE2L1,1,0.0,0
DPP3,1,0.0,0
PGAM5,11,0.2545454545454545,0
DCAF10,27,1.0,0
DCAF17,27,1.0,0
DCAF16,27,1.0,0
DCAF12,27,1.0,0
DCAF6,27,1.0,0
TRPC4AP,27,1.0,0
DCAF8,27,1.0,0
DCAF4,33,0.8049242424242424,0
COPS3,16,0.9416666666666667,0
DCAF15,27,1.0,0
DDA1,28,0.9629629629629629,0
COPS6,20,0.8578947368421053,0
DCAF11,33,0.8049242424242424,0
COPS8,15,0.9714285714285714,0
FBXW5,27,1.0,0
COP1,28,0.9629629629629629,0
COPS4,16,0.95,0
CUL4A,35,0.7378151260504202,0
DCAF1,30,0.8919540229885058,0
DET1,33,0.7253787878787878,0
CUL4B,34,0.7807486631016043,0
MEIS2,1,0.0,0
TUSC3,9,0.7777777777777778,0
ZFP91,1,0.0,0
IKZF3,3,0.6666666666666666,0
MTF2,16,0.8083333333333333,0
CRYZL1,1,0.0,0
MT1F,7,0.8095238095238095,1
MT1G,6,0.9333333333333333,1
MT1H,7,0.8095238095238095,1
CXorf40A,1,0.0,0
MT1X,7,0.8095238095238095,1
ZFPL1,1,0.0,0
DNAJC4,1,0.0,0
ADGRL1,1,0.0,0
ADGRL2,1,0.0,0
ADGRL3,1,0.0,0
NRG4,12,0.9696969696969697,0
TMEFF2,1,0.0,0
KIAA2012,25,0.9633333333333334,0
PSMB11,30,0.9655172413793104,0
LMNA,9,0.3333333333333333,0
IFI35,5,1.0,0
CLIP2,7,0.38095238095238093,0
EIF4H,28,0.5767195767195767,0
TBL2,4,1.0,0
GTF2IRD1,7,0.42857142857142855,0
MAP2K5,7,0.2857142857142857,1
MAP3K2,16,0.13333333333333333,1
SELENOW,3,1.0,0
GDPD5,2,1.0,0
C17orf80,21,0.9857142857142858,0
PAQR6,2,1.0,0
PAQR5,1,0.0,0
PAQR8,1,0.0,0
PAQR7,2,1.0,0
HEPACAM,1,0.0,0
FOXI1,3,1.0,0
KCNJ16,2,0.0,0
ARSL,1,0.0,0
POLDIP2,6,1.0,0
IRF8,8,0.4642857142857143,0
PIN1,9,0.3055555555555556,0
ARF3,7,0.3333333333333333,0
RAP2B,3,1.0,0
SYTL1,1,0.0,0
SHISA7,4,1.0,0
KCNJ15,2,0.0,1
SUMO4,5,1.0,0
PAXIP1,16,0.925,0
ENSP00000483415,1,0.0,0
ARHGEF4,4,1.0,0
ARHGEF6,15,0.6761904761904762,0
ELMO2,6,0.6,0
CLRN1,11,0.8181818181818182,0
TRAF4,8,0.32142857142857145,0
GTF2IRD2B,2,1.0,0
GTF2IRD2,2,1.0,0
LRRC55,1,0.0,0
LRRC38,1,0.0,0
OCSTAMP,5,1.0,0
RASGRP3,2,0.0,0
RASGRP2,2,1.0,0
HERPUD1,5,0.8,0
CEBPG,11,0.6545454545454545,0
TXLNG,1,0.0,0
FXYD6,3,1.0,0
FRZB,1,0.0,0
STAB2,9,0.19444444444444445,1
ADGRB1,3,0.6666666666666666,0
TBX3,6,0.9333333333333333,0
PRDM14,6,0.9333333333333333,0
ZFP42,4,1.0,0
PCSK6,1,0.0,0
EWSR1,29,0.5295566502463054,0
TAX1BP3,1,0.0,0
FRA10AC1,1,0.0,0
JDP2,10,0.5333333333333333,1
ARL4C,1,0.0,0
ACP6,2,1.0,0
LPGAT1,2,1.0,0
KIF22,4,0.6666666666666666,0
OBP2A,3,1.0,1
OBP2B,3,1.0,0
H1-4,46,0.7227053140096619,1
H1-3,15,0.7904761904761904,0
H4C4,68,0.6826163301141353,0
H4C13,67,0.6960651289009498,0
H4-16,68,0.6777875329236172,0
H4C3,67,0.6960651289009498,0
H1-8,8,0.75,0
H1-7,5,1.0,0
H4C2,68,0.6826163301141353,0
H4C5,68,0.6826163301141353,0
H1-2,19,0.7719298245614035,0
H1-5,30,0.7011494252873564,0
H4C15,67,0.6928991406603346,0
H4C12,66,0.7123543123543123,0
H4C14,66,0.7123543123543123,0
H4C1,66,0.7123543123543123,0
H4C8,68,0.6795434591747147,0
H2AC14,29,0.9729064039408867,0
H4C9,66,0.7123543123543123,0
L3MBTL1,17,0.9044117647058824,0
H2AC13,64,0.6691468253968254,0
H2AC4,34,0.982174688057041,0
KDM4A,29,1.0,0
H2AC8,69,0.6155157715260017,0
MSX1,10,0.37777777777777777,0
PIGQ,1,0.0,0
ZNF3,1,0.0,0
MBTPS1,12,0.3787878787878788,0
MBTPS2,11,0.509090909090909,0
PDIA5,2,1.0,0
ERN2,4,1.0,0
SCAP,7,0.6666666666666666,0
NFYA,2,1.0,0
GPR78,1,0.0,0
MYH11,41,0.4926829268292683,0
ARPC5L,16,0.8333333333333334,0
ARPC1A,14,1.0,0
ARPC5,17,0.8235294117647058,0
SSPN,17,0.7941176470588235,0
ORAI2,7,1.0,0
ATXN2L,6,1.0,0
MPP4,1,0.0,0
H2BC7,49,0.8698979591836735,0
H2BC6,49,0.8698979591836735,0
H2BC10,49,0.8698979591836735,0
H2BC8,49,0.8698979591836735,0
hCG_2039566,25,1.0,0
H2AC19,35,0.9697478991596639,0
H2AC11,40,0.9525641025641025,0
H2AJ,33,0.9867424242424242,0
H2AC16,39,0.9568151147098516,0
H2AC15,39,0.9568151147098516,0
H2AC1,25,1.0,0
H2AC17,44,0.9323467230443975,0
H2AC7,32,0.9798387096774194,0
BORCS7,1,0.0,0
AS3MT,2,0.0,1
SYT13,1,0.0,0
CBLN1,6,0.6666666666666666,0
LRRTM2,9,0.6944444444444444,0
NXN,5,0.9,0
CLSTN3,2,1.0,0
DLGAP2,14,0.978021978021978,0
NXPH1,2,1.0,0
LRRTM1,5,0.9,0
LRRTM3,3,0.6666666666666666,0
NXPH2,1,0.0,0
NXPH3,1,0.0,0
NXPH4,1,0.0,0
DSCAM,1,0.0,0
PHYHIPL,1,0.0,0
HABP4,52,0.9230769230769231,1
YBX1,52,0.3891402714932127,0
WDR31,48,1.0,0
LAYN,4,0.3333333333333333,1
FAM161A,2,1.0,0
NXNL1,1,0.0,0
ESX1,1,0.0,0
FXYD7,1,0.0,0
NKAIN4,1,0.0,0
NKAIN1,1,0.0,0
IFT46,1,0.0,0
ATF7IP,2,1.0,0
IER2,6,0.9333333333333333,0
KLF6,4,0.8333333333333334,0
DUSP12,5,1.0,0
MAFF,6,0.6,0
EDIL3,1,0.0,0
NPM3,4,0.5,0
EIF3D,55,0.7946127946127947,0
ABCE1,38,1.0,0
EIF2S2,68,0.5776997366110623,0
EIF3CL,39,0.9878542510121457,0
EIF5,64,0.6498015873015873,0
EIF3B,74,0.6408737504627916,0
EIF3K,39,0.9878542510121457,0
EIF3E,54,0.8057302585604472,0
EIF3M,52,0.832579185520362,0
EIF3H,51,0.8439215686274509,0
EIF3G,60,0.6807909604519774,0
EIF3I,55,0.8101010101010101,0
EIF3C,57,0.7725563909774437,0
EIF3J,39,0.9878542510121457,0
EIF2S3B,30,1.0,0
SMCP,1,0.0,0
NCKIPSD,6,1.0,0
DIO1,10,0.37777777777777777,1
MT1M,5,1.0,1
SETD6,1,0.0,0
HEPHL1,1,0.0,1
DAND5,3,0.6666666666666666,1
CER1,3,0.3333333333333333,0
LRPPRC,9,0.6666666666666666,0
COA7,1,0.0,0
FASTKD2,4,1.0,0
COA5,5,1.0,0
MT3,2,1.0,1
MT1HL1,5,0.7,1
MT4,1,0.0,1
TESMIN,2,0.0,1
SLC30A1,3,0.6666666666666666,0
MTF1,5,0.1,1
MINPP1,20,0.9421052631578948,0
SPP2,2,1.0,0
UCMA,1,0.0,0
GUCA1A,8,0.5714285714285714,0
CNGA4,13,0.5384615384615384,0
SLC24A1,1,0.0,0
CPM,1,0.0,0
VRK1,1,0.0,0
NDFIP1,1,0.0,0
SLC39A1,7,0.38095238095238093,0
PCBP2,31,0.621505376344086,0
STEAP1,1,0.0,0
SLC39A8,3,1.0,0
MAPK15,5,0.0,1
CLIC1,4,0.16666666666666666,1
KLF2,4,0.5,0
PRR4,1,0.0,0
LCN9,1,0.0,0
LMBR1L,1,0.0,0
MED15,3,0.6666666666666666,0
APOBR,2,1.0,1
CSRP1,3,0.0,1
SNCB,1,0.0,0
RAB27B,2,1.0,0
FES,13,0.2564102564102564,1
SIVA1,7,0.23809523809523808,1
SEMG2,4,0.6666666666666666,1
WFDC12,3,1.0,0
PTAFR,12,0.21212121212121213,1
GPR135,1,0.0,0
SYNGR1,1,0.0,0
ZMYND11,3,1.0,0
UBE2V1,15,0.9333333333333333,0
IL17RA,28,0.3888888888888889,1
MOG,6,1.0,0
IL17RB,19,0.34502923976608185,1
IL25,14,0.5934065934065934,0
TRAF3IP2,14,0.5164835164835165,0
IL17RC,15,0.4857142857142857,1
MACROH2A2,2,1.0,0
ZNF33A,1,0.0,0
MAP3K20,8,0.14285714285714285,1
ZNF567,1,0.0,0
